2024-03-03 11:26:25 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-03 12:05:43 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[152]毫秒
2024-03-03 12:05:43 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_show_hide],无参数
2024-03-03 12:05:43 [XNIO-1 task-3] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_normal_disable],无参数
2024-03-03 12:05:43 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2024-03-03 12:05:43 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_show_hide],耗时:[145]毫秒
2024-03-03 12:05:43 [XNIO-1 task-3] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_normal_disable],耗时:[148]毫秒
2024-03-03 12:05:43 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[367]毫秒
2024-03-03 12:06:07 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2024-03-03 12:06:07 [XNIO-1 task-3] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/5],无参数
2024-03-03 12:06:07 [XNIO-1 task-3] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/5],耗时:[359]毫秒
2024-03-03 12:06:07 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[373]毫秒
2024-03-03 12:06:42 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[PUT /system/menu],参数类型[json],参数:[{"createBy":"admin","createTime":"2024-03-03 12:05:08","updateBy":"","updateTime":null,"parentName":null,"parentId":0,"children":[],"menuId":5,"menuName":"校友活动管理","orderNum":5,"path":"activity","component":"core/activity/index","queryParam":null,"isFrame":"1","isCache":"0","menuType":"C","visible":"0","status":"0","perms":"core:activity:list","icon":"rate","remark":"校友活动管理菜单"}]
2024-03-03 12:06:42 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[PUT /system/menu],耗时:[411]毫秒
2024-03-03 12:06:42 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2024-03-03 12:06:42 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[356]毫秒
2024-03-03 12:06:44 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/news/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:06:44 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/news/list],耗时:[1]毫秒
2024-03-03 12:06:44 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:06:44 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[6]毫秒
2024-03-03 12:06:49 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2024-03-03 12:06:49 [XNIO-1 task-3] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/6],无参数
2024-03-03 12:06:49 [XNIO-1 task-3] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/6],耗时:[339]毫秒
2024-03-03 12:06:49 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[387]毫秒
2024-03-03 12:07:00 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[PUT /system/menu],参数类型[json],参数:[{"createBy":"admin","createTime":"2024-03-03 12:05:09","updateBy":"","updateTime":null,"parentName":null,"parentId":0,"children":[],"menuId":6,"menuName":"新闻动态管理","orderNum":6,"path":"news","component":"core/news/index","queryParam":null,"isFrame":"1","isCache":"0","menuType":"C","visible":"0","status":"0","perms":"core:news:list","icon":"table","remark":"新闻动态管理菜单"}]
2024-03-03 12:07:00 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[PUT /system/menu],耗时:[403]毫秒
2024-03-03 12:07:00 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2024-03-03 12:07:01 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[363]毫秒
2024-03-03 12:07:02 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2024-03-03 12:07:02 [XNIO-1 task-3] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/7],无参数
2024-03-03 12:07:02 [XNIO-1 task-3] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/7],耗时:[342]毫秒
2024-03-03 12:07:02 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[374]毫秒
2024-03-03 12:07:23 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[PUT /system/menu],参数类型[json],参数:[{"createBy":"admin","createTime":"2024-03-03 12:05:10","updateBy":"","updateTime":null,"parentName":null,"parentId":0,"children":[],"menuId":7,"menuName":"校友风采管理","orderNum":7,"path":"style","component":"core/style/index","queryParam":null,"isFrame":"1","isCache":"0","menuType":"C","visible":"0","status":"0","perms":"core:style:list","icon":"example","remark":"校友风采管理菜单"}]
2024-03-03 12:07:23 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[PUT /system/menu],耗时:[424]毫秒
2024-03-03 12:07:23 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2024-03-03 12:07:24 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[375]毫秒
2024-03-03 12:07:27 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-03 12:07:27 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[273]毫秒
2024-03-03 12:07:27 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-03 12:07:27 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[140]毫秒
2024-03-03 12:07:28 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2024-03-03 12:07:28 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_show_hide],无参数
2024-03-03 12:07:28 [XNIO-1 task-3] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_normal_disable],无参数
2024-03-03 12:07:28 [XNIO-1 task-3] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_normal_disable],耗时:[136]毫秒
2024-03-03 12:07:28 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_show_hide],耗时:[145]毫秒
2024-03-03 12:07:28 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[360]毫秒
2024-03-03 12:07:33 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/activity/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:07:33 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/activity/list],耗时:[1]毫秒
2024-03-03 12:07:33 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:07:33 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[0]毫秒
2024-03-03 12:07:36 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/news/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:07:36 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/news/list],耗时:[1]毫秒
2024-03-03 12:07:36 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:07:36 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[0]毫秒
2024-03-03 12:07:45 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/profile],无参数
2024-03-03 12:07:46 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/profile],耗时:[588]毫秒
2024-03-03 12:08:02 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[PUT /system/user/profile],参数类型[json],参数:[{"createBy":"admin","createTime":"2024-02-28 17:21:18","updateBy":null,"updateTime":null,"userId":1,"deptId":103,"userName":"admin","nickName":"AtwoodPa","userType":"sys_user","idCard":null,"address":null,"email":"AtwoodPa@163.com","phonenumber":"15888888888","sex":"0","avatar":"","status":"0","delFlag":"0","loginIp":"0:0:0:0:0:0:0:1","loginDate":"2024-03-03 11:47:27","remark":"管理员","dept":{"createBy":null,"createTime":null,"updateBy":null,"updateTime":null,"parentName":null,"parentId":101,"children":[],"deptId":103,"deptName":"研发部门","orderNum":1,"leader":"若依","phone":null,"email":null,"status":"0","delFlag":null,"ancestors":"0,100,101"},"roles":[{"createBy":null,"createTime":null,"updateBy":null,"updateTime":null,"roleId":1,"roleName":"超级管理员","roleKey":"admin","roleSort":1,"dataScope":"1","menuCheckStrictly":null,"deptCheckStrictly":null,"status":"0","delFlag":null,"remark":null,"flag":false,"menuIds":null,"deptIds":null,"admin":true}],"roleIds":null,"postIds":null,"roleId":null,"admin":true}]
2024-03-03 12:08:03 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[PUT /system/user/profile],耗时:[624]毫秒
2024-03-03 12:08:08 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/style/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:08:08 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/style/list],耗时:[1]毫秒
2024-03-03 12:08:08 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:08:08 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[1]毫秒
2024-03-03 12:21:44 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.28.Final
2024-03-03 12:21:44 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-03 12:21:44 [SpringApplicationShutdownHook] INFO  c.a.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-03 12:21:44 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-03 12:21:44 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-03 12:21:44 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-03 12:21:44 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-03 12:21:48 [main] INFO  com.alumni.AlumniApplication - Starting AlumniApplication using Java 21.0.1 on 192.168.1.6 with PID 51228 (/Library/PP/my-project/bysj24/alumni-association/alumni-api/alumni-admin/target/classes started by panpan in /Library/PP/my-project/bysj24/alumni-association/alumni-api)
2024-03-03 12:21:48 [main] INFO  com.alumni.AlumniApplication - The following 1 profile is active: "dev"
2024-03-03 12:21:48 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-03 12:21:51 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-03 12:21:51 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-03 12:21:51 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-03 12:21:52 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-03 12:21:52 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-03 12:21:52 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-03 12:21:52 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2024-03-03 12:21:54 [main] INFO  c.a.framework.config.JacksonConfig - 初始化 jackson 配置
2024-03-03 12:21:54 [main] INFO  c.a.framework.config.RedisConfig - 初始化 redis 配置
2024-03-03 12:21:54 [main] INFO  org.redisson.Version - Redisson 3.20.1
2024-03-03 12:21:54 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-03 12:21:54 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-03 12:21:57 [main] INFO  io.undertow - starting server: Undertow - 2.2.28.Final
2024-03-03 12:21:57 [main] INFO  org.xnio - XNIO version 3.8.7.Final
2024-03-03 12:21:57 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.7.Final
2024-03-03 12:21:57 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2024-03-03 12:21:57 [main] INFO  com.alumni.AlumniApplication - Started AlumniApplication in 10.404 seconds (JVM running for 11.749)
2024-03-03 12:21:58 [main] INFO  c.a.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-03-03 12:21:58 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2024-03-03 12:21:58 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2024-03-03 12:21:58 [RMI TCP Connection(11)-192.168.1.6] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-03 12:22:12 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-03 12:22:12 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[745]毫秒
2024-03-03 12:22:12 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-03 12:22:13 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[177]毫秒
2024-03-03 12:22:13 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/style/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:22:13 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/style/list],耗时:[1]毫秒
2024-03-03 12:22:13 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:22:13 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[6]毫秒
2024-03-03 12:22:19 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/activity/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:22:19 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/activity/list],耗时:[1]毫秒
2024-03-03 12:22:19 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:22:19 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[0]毫秒
2024-03-03 12:22:25 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/activity/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:22:25 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/activity/list],耗时:[1]毫秒
2024-03-03 12:22:25 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:22:25 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[1]毫秒
2024-03-03 12:25:24 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_normal_disable],无参数
2024-03-03 12:25:24 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/deptTree],无参数
2024-03-03 12:25:24 [XNIO-1 task-4] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 12:25:24 [XNIO-1 task-5] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/config/configKey/sys.user.initPassword],无参数
2024-03-03 12:25:24 [XNIO-1 task-3] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_user_sex],无参数
2024-03-03 12:25:24 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_normal_disable],耗时:[30]毫秒
2024-03-03 12:25:24 [XNIO-1 task-4] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/list],耗时:[32]毫秒
2024-03-03 12:25:24 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/deptTree],耗时:[35]毫秒
2024-03-03 12:25:24 [XNIO-1 task-3] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_user_sex],耗时:[34]毫秒
2024-03-03 12:25:24 [XNIO-1 task-5] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/config/configKey/sys.user.initPassword],耗时:[49]毫秒
2024-03-03 12:25:26 [XNIO-1 task-5] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /logout],无参数
2024-03-03 12:25:26 [XNIO-1 task-5] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /logout],耗时:[90]毫秒
2024-03-03 12:25:28 [XNIO-1 task-5] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-03 12:25:28 [XNIO-1 task-5] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[205]毫秒
2024-03-03 12:26:55 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.28.Final
2024-03-03 12:26:55 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-03 12:26:55 [SpringApplicationShutdownHook] INFO  c.a.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-03 12:26:55 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-03 12:26:55 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-03 12:26:55 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-03 12:26:55 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-03 12:27:00 [main] INFO  com.alumni.AlumniApplication - Starting AlumniApplication using Java 21.0.1 on 192.168.1.6 with PID 51361 (/Library/PP/my-project/bysj24/alumni-association/alumni-api/alumni-admin/target/classes started by panpan in /Library/PP/my-project/bysj24/alumni-association/alumni-api)
2024-03-03 12:27:00 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-03 12:27:00 [main] INFO  com.alumni.AlumniApplication - The following 1 profile is active: "dev"
2024-03-03 12:27:02 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-03 12:27:03 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-03 12:27:03 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-03 12:27:03 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-03 12:27:03 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-03 12:27:03 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-03 12:27:03 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2024-03-03 12:27:04 [main] INFO  c.a.framework.config.JacksonConfig - 初始化 jackson 配置
2024-03-03 12:27:05 [main] INFO  c.a.framework.config.RedisConfig - 初始化 redis 配置
2024-03-03 12:27:05 [main] INFO  org.redisson.Version - Redisson 3.20.1
2024-03-03 12:27:05 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-03 12:27:05 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-03 12:27:07 [main] INFO  io.undertow - starting server: Undertow - 2.2.28.Final
2024-03-03 12:27:07 [main] INFO  org.xnio - XNIO version 3.8.7.Final
2024-03-03 12:27:07 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.7.Final
2024-03-03 12:27:07 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2024-03-03 12:27:08 [main] INFO  com.alumni.AlumniApplication - Started AlumniApplication in 8.385 seconds (JVM running for 9.347)
2024-03-03 12:27:08 [main] INFO  c.a.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-03-03 12:27:08 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2024-03-03 12:27:08 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2024-03-03 12:27:09 [RMI TCP Connection(3)-192.168.1.6] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-03 12:28:05 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.28.Final
2024-03-03 12:28:05 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-03 12:28:05 [SpringApplicationShutdownHook] INFO  c.a.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-03 12:28:05 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-03 12:28:05 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-03 12:28:05 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-03 12:28:05 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-03 12:36:41 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
