2024-03-01 12:17:26 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-01 12:53:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[0]毫秒
2024-03-01 12:53:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/profile],无参数
2024-03-01 12:53:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/profile],耗时:[203]毫秒
2024-03-01 12:53:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/profile],无参数
2024-03-01 12:53:09 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /vaccineImage],无参数
2024-03-01 12:53:09 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /vaccineImage],耗时:[0]毫秒
2024-03-01 12:53:09 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-01 12:53:09 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[0]毫秒
2024-03-01 12:53:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/profile],耗时:[199]毫秒
2024-03-01 12:53:14 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /logout],无参数
2024-03-01 12:53:14 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 12:53:14 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[61]毫秒
2024-03-01 12:53:14 [schedule-pool-1] INFO  c.a.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Logout][退出成功]
2024-03-01 12:53:14 [XNIO-1 task-2] INFO  c.a.f.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiIwREFwQmUzY2d3S3RFMThFUzllNzRrRkZpNTN0QnZMaiIsInVzZXJJZCI6MX0.N92Q-1COI3aYKr4nAvmWLZZhMnYuZqH_TA939JTAFxM
2024-03-01 12:53:15 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /logout],耗时:[363]毫秒
2024-03-01 12:53:15 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 12:53:15 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[72]毫秒
2024-03-01 13:07:51 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /vaccineImageundefined],无参数
2024-03-01 13:07:51 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /vaccineImageundefined],耗时:[1]毫秒
2024-03-01 13:07:51 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-01 13:07:51 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[0]毫秒
2024-03-01 13:07:51 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/profile],无参数
2024-03-01 13:07:51 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/profile],耗时:[2]毫秒
2024-03-01 13:07:51 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/profile],无参数
2024-03-01 13:07:51 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/profile],耗时:[0]毫秒
2024-03-01 15:30:55 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-01 15:30:55 [main] INFO  com.alumni.AlumniApplication - Starting AlumniApplication using Java 21.0.1 on 192.168.1.6 with PID 18184 (/Library/PP/my-project/bysj24/alumni-association/alumni-api/alumni-admin/target/classes started by panpan in /Library/PP/my-project/bysj24/alumni-association/alumni-api)
2024-03-01 15:30:55 [main] INFO  com.alumni.AlumniApplication - The following 1 profile is active: "dev"
2024-03-01 15:30:58 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-01 15:30:58 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-01 15:30:58 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-01 15:30:59 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-01 15:30:59 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-01 15:30:59 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-01 15:30:59 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2024-03-01 15:31:01 [main] INFO  c.a.framework.config.JacksonConfig - 初始化 jackson 配置
2024-03-01 15:31:01 [main] INFO  c.a.framework.config.RedisConfig - 初始化 redis 配置
2024-03-01 15:31:01 [main] INFO  org.redisson.Version - Redisson 3.20.1
2024-03-01 15:31:01 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-01 15:31:02 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-01 15:31:04 [main] INFO  io.undertow - starting server: Undertow - 2.2.28.Final
2024-03-01 15:31:04 [main] INFO  org.xnio - XNIO version 3.8.7.Final
2024-03-01 15:31:04 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.7.Final
2024-03-01 15:31:04 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2024-03-01 15:31:04 [main] INFO  com.alumni.AlumniApplication - Started AlumniApplication in 10.139 seconds (JVM running for 11.217)
2024-03-01 15:31:04 [main] INFO  c.a.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-03-01 15:31:05 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2024-03-01 15:31:05 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2024-03-01 15:31:05 [RMI TCP Connection(2)-192.168.1.6] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-01 15:31:45 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 15:31:46 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[502]毫秒
2024-03-01 15:35:59 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.28.Final
2024-03-01 15:35:59 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-01 15:35:59 [SpringApplicationShutdownHook] INFO  c.a.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-01 15:36:00 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-01 15:36:00 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-01 15:36:00 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-01 15:36:00 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-01 15:36:04 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-01 15:36:04 [main] INFO  com.alumni.AlumniApplication - Starting AlumniApplication using Java 21.0.1 on 192.168.1.6 with PID 18331 (/Library/PP/my-project/bysj24/alumni-association/alumni-api/alumni-admin/target/classes started by panpan in /Library/PP/my-project/bysj24/alumni-association/alumni-api)
2024-03-01 15:36:04 [main] INFO  com.alumni.AlumniApplication - The following 1 profile is active: "dev"
2024-03-01 15:36:06 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-01 15:36:07 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-01 15:36:07 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-01 15:36:07 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-01 15:36:07 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-01 15:36:07 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-01 15:36:07 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2024-03-01 15:36:08 [main] INFO  c.a.framework.config.JacksonConfig - 初始化 jackson 配置
2024-03-01 15:36:09 [main] INFO  c.a.framework.config.RedisConfig - 初始化 redis 配置
2024-03-01 15:36:09 [main] INFO  org.redisson.Version - Redisson 3.20.1
2024-03-01 15:36:09 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-01 15:36:09 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-01 15:36:11 [main] INFO  io.undertow - starting server: Undertow - 2.2.28.Final
2024-03-01 15:36:11 [main] INFO  org.xnio - XNIO version 3.8.7.Final
2024-03-01 15:36:11 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.7.Final
2024-03-01 15:36:11 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2024-03-01 15:36:12 [main] INFO  com.alumni.AlumniApplication - Started AlumniApplication in 8.373 seconds (JVM running for 9.269)
2024-03-01 15:36:12 [main] INFO  c.a.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-03-01 15:36:12 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2024-03-01 15:36:12 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2024-03-01 15:36:13 [RMI TCP Connection(9)-192.168.1.6] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-01 15:36:58 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /front/index.html],无参数
2024-03-01 15:36:58 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /front/index.html],耗时:[2]毫秒
2024-03-01 15:36:58 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-01 15:36:58 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[23]毫秒
2024-03-01 15:36:59 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /favicon.ico],无参数
2024-03-01 15:36:59 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /favicon.ico],耗时:[1]毫秒
2024-03-01 15:36:59 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-01 15:36:59 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[27]毫秒
2024-03-01 15:37:09 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /front/front/index.html],无参数
2024-03-01 15:37:09 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /front/front/index.html],耗时:[0]毫秒
2024-03-01 15:37:09 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-01 15:37:09 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[2]毫秒
2024-03-01 15:37:12 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /front/index.html],无参数
2024-03-01 15:37:12 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /front/index.html],耗时:[0]毫秒
2024-03-01 15:37:12 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-01 15:37:12 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[1]毫秒
2024-03-01 15:57:41 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 15:57:41 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[219]毫秒
2024-03-01 16:15:01 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 16:15:01 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[70]毫秒
2024-03-01 16:21:33 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 16:21:34 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[76]毫秒
2024-03-01 16:21:50 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 16:21:51 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[220]毫秒
2024-03-01 16:24:47 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 16:24:48 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[64]毫秒
2024-03-01 16:30:39 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 16:30:39 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[66]毫秒
2024-03-01 19:38:38 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 19:38:38 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[71]毫秒
2024-03-01 19:39:16 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 19:39:16 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[67]毫秒
2024-03-01 19:39:18 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 19:39:18 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[66]毫秒
2024-03-01 19:39:20 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 19:39:21 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[71]毫秒
2024-03-01 19:40:58 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 19:40:58 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[81]毫秒
2024-03-01 19:42:42 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 19:42:42 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[77]毫秒
