2024-03-06 11:33:10 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-06 13:41:23 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],无参数
2024-03-06 13:41:23 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/room/list],参数类型[param],参数:[{"pageSize":["20"],"isAsc":["desc"],"orderByColumn":["create_time"],"pageNum":["1"]}]
2024-03-06 13:41:23 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/room/list],耗时:[51]毫秒
2024-03-06 13:41:23 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[53]毫秒
2024-03-06 13:41:30 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-06 13:41:30 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[316]毫秒
2024-03-06 13:41:30 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-06 13:41:30 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[349]毫秒
2024-03-06 13:41:31 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],无参数
2024-03-06 13:41:31 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/room/list],参数类型[param],参数:[{"pageSize":["20"],"isAsc":["desc"],"orderByColumn":["create_time"],"pageNum":["1"]}]
2024-03-06 13:41:31 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[30]毫秒
2024-03-06 13:41:31 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/room/list],耗时:[52]毫秒
2024-03-06 13:43:30 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],无参数
2024-03-06 13:43:30 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/room/list],参数类型[param],参数:[{"pageSize":["20"],"isAsc":["desc"],"orderByColumn":["create_time"],"pageNum":["1"]}]
2024-03-06 13:43:30 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[58]毫秒
2024-03-06 13:43:30 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/room/list],耗时:[59]毫秒
2024-03-06 14:03:34 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-06 14:03:34 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[24]毫秒
2024-03-06 14:03:34 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /logout],无参数
2024-03-06 14:03:34 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /logout],耗时:[91]毫秒
2024-03-06 14:03:35 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /captchaImage],无参数
2024-03-06 14:03:35 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /captchaImage],耗时:[57]毫秒
2024-03-06 14:03:43 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /login],参数类型[json],参数:[{"username":"admin","password":"admin123","code":"5","uuid":"3f0891187bc34761aef84d72f43f4cb0"}]
2024-03-06 14:03:44 [XNIO-1 task-2] INFO  c.h.f.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJRU3Y1dmJpS2FPU2huVnNGcEhTdFFMM0djUUh1d1lnTiIsInVzZXJJZCI6MX0.ZjqNtKyDwVjPFEoUANWCakVn8ng75F2tfDo5DAs6DaY
2024-03-06 14:03:44 [schedule-pool-2] INFO  c.h.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Success][登录成功]
2024-03-06 14:03:44 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /login],耗时:[750]毫秒
2024-03-06 14:03:44 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-06 14:03:44 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[265]毫秒
2024-03-06 14:03:44 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-06 14:03:44 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[166]毫秒
2024-03-06 14:03:48 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:03:48 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[50]毫秒
2024-03-06 14:08:34 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-06 14:08:35 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[305]毫秒
2024-03-06 14:08:35 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-06 14:08:35 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[166]毫秒
2024-03-06 14:08:35 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:08:35 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[26]毫秒
2024-03-06 14:11:10 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:11:10 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[212]毫秒
2024-03-06 14:11:19 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:11:19 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[47]毫秒
2024-03-06 14:19:43 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-06 14:19:44 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[303]毫秒
2024-03-06 14:19:44 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-06 14:19:44 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[378]毫秒
2024-03-06 14:19:54 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-06 14:19:54 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[295]毫秒
2024-03-06 14:19:55 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-06 14:19:55 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[161]毫秒
2024-03-06 14:21:54 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-06 14:21:54 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[22]毫秒
2024-03-06 14:21:54 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /logout],无参数
2024-03-06 14:21:54 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /logout],耗时:[89]毫秒
2024-03-06 14:21:55 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /captchaImage],无参数
2024-03-06 14:21:55 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /captchaImage],耗时:[112]毫秒
2024-03-06 14:21:57 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /login],参数类型[json],参数:[{"username":"admin","password":"admin123","code":"0","uuid":"cb208f8001d24f329b20b71bb167df6a"}]
2024-03-06 14:21:58 [XNIO-1 task-2] INFO  c.h.f.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJSbDZrRE1WQ2FraFNlUUpXNmhwanJtRnBoQ0NBc0I4OSIsInVzZXJJZCI6MX0.1ocP7QP1nms90s1pWzqWu6TYibU87y90jdOUbWTepFo
2024-03-06 14:21:58 [schedule-pool-1] INFO  c.h.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Success][登录成功]
2024-03-06 14:21:58 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /login],耗时:[844]毫秒
2024-03-06 14:21:58 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-06 14:21:59 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[266]毫秒
2024-03-06 14:21:59 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-06 14:21:59 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[159]毫秒
2024-03-06 14:23:35 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],无参数
2024-03-06 14:23:35 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/room/list],参数类型[param],参数:[{"pageSize":["20"],"isAsc":["desc"],"orderByColumn":["create_time"],"pageNum":["1"]}]
2024-03-06 14:23:35 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/room/list],耗时:[47]毫秒
2024-03-06 14:23:35 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[58]毫秒
2024-03-06 14:28:14 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-06 14:28:14 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[296]毫秒
2024-03-06 14:28:14 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-06 14:28:15 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[161]毫秒
2024-03-06 14:28:57 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:28:57 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[48]毫秒
2024-03-06 14:30:17 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:30:17 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[56]毫秒
2024-03-06 14:30:58 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:30:58 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[51]毫秒
2024-03-06 14:31:51 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:31:51 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[47]毫秒
2024-03-06 14:32:10 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/village],参数类型[json],参数:[{"province":"北京市","city":"市辖区","area":"北京市","name":"1","year":"1","type":"1","green":"1","introduce":"1","remark":"1"}]
2024-03-06 14:32:10 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/village],耗时:[30]毫秒
2024-03-06 14:32:12 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/village],参数类型[json],参数:[{"province":"北京市","city":"市辖区","area":"北京市","name":"1","year":"1","type":"1","green":"1","introduce":"1","remark":"1"}]
2024-03-06 14:32:12 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/village],耗时:[1]毫秒
2024-03-06 14:49:54 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:49:55 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[53]毫秒
2024-03-06 14:51:01 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:51:01 [XNIO-1 task-2] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[54]毫秒
2024-03-06 14:55:51 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.28.Final
2024-03-06 14:55:51 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-06 14:55:51 [SpringApplicationShutdownHook] INFO  c.h.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-06 14:55:51 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-06 14:55:51 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-06 14:55:51 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-06 14:55:51 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-06 14:56:52 [main] INFO  com.house.HouseApplication - Starting HouseApplication using Java 21.0.1 on 192.168.1.6 with PID 93473 (/Library/PP/Java/github/bysj24/house/house/house-admin/target/classes started by panpan in /Library/PP/Java/github/bysj24/house/house)
2024-03-06 14:56:52 [main] INFO  com.house.HouseApplication - The following 1 profile is active: "dev"
2024-03-06 14:56:52 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-06 14:56:55 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-06 14:56:55 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-06 14:56:55 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-06 14:56:56 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-06 14:56:56 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-06 14:56:56 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-06 14:56:56 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2024-03-06 14:56:57 [main] INFO  c.h.framework.config.JacksonConfig - 初始化 jackson 配置
2024-03-06 14:56:57 [main] INFO  c.house.framework.config.RedisConfig - 初始化 redis 配置
2024-03-06 14:56:57 [main] INFO  org.redisson.Version - Redisson 3.20.1
2024-03-06 14:56:58 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-06 14:56:58 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-06 14:57:00 [main] INFO  io.undertow - starting server: Undertow - 2.2.28.Final
2024-03-06 14:57:00 [main] INFO  org.xnio - XNIO version 3.8.7.Final
2024-03-06 14:57:00 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.7.Final
2024-03-06 14:57:00 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2024-03-06 14:57:01 [main] INFO  com.house.HouseApplication - Started HouseApplication in 9.587 seconds (JVM running for 10.608)
2024-03-06 14:57:01 [main] INFO  c.h.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-03-06 14:57:01 [main] INFO  c.h.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2024-03-06 14:57:01 [main] INFO  c.h.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2024-03-06 14:57:01 [RMI TCP Connection(3)-192.168.1.6] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-06 14:58:19 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-06 14:58:20 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[104]毫秒
2024-03-06 14:58:20 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /logout],无参数
2024-03-06 14:58:20 [XNIO-1 task-1] INFO  c.h.f.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJSbDZrRE1WQ2FraFNlUUpXNmhwanJtRnBoQ0NBc0I4OSIsInVzZXJJZCI6MX0.1ocP7QP1nms90s1pWzqWu6TYibU87y90jdOUbWTepFo
2024-03-06 14:58:20 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /logout],耗时:[345]毫秒
2024-03-06 14:58:20 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /captchaImage],无参数
2024-03-06 14:58:21 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /captchaImage],耗时:[826]毫秒
2024-03-06 14:58:23 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /login],参数类型[json],参数:[{"username":"admin","password":"admin123","code":"8","uuid":"01175cb2dc664c58bc2aa7561482f731"}]
2024-03-06 14:58:24 [XNIO-1 task-1] INFO  c.h.f.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJhdlFsc1QwMVRrRDhMR0FLeWZ5SFZrWkk3eHMyY1NrTyIsInVzZXJJZCI6MX0.8wtx9CRxbGPU04EtMfIF60J1KGfNiHn2Z1sbm-qWwDc
2024-03-06 14:58:24 [schedule-pool-1] INFO  c.h.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Success][登录成功]
2024-03-06 14:58:25 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /login],耗时:[1098]毫秒
2024-03-06 14:58:25 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-06 14:58:25 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[285]毫秒
2024-03-06 14:58:25 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-06 14:58:25 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[156]毫秒
2024-03-06 14:58:28 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:58:28 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[125]毫秒
2024-03-06 14:58:44 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/village],参数类型[json],参数:[{"province":"北京市","city":"市辖区","area":"北京市","name":"测试","year":"2000","type":"1","green":"1","introduce":"1","remark":"1"}]
2024-03-06 14:58:45 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/village],耗时:[276]毫秒
2024-03-06 14:58:45 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:58:45 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[69]毫秒
2024-03-06 14:58:58 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 14:58:58 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[82]毫秒
2024-03-06 15:17:02 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-06 15:17:02 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/list],耗时:[73]毫秒
2024-03-06 15:17:04 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:17:04 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[57]毫秒
2024-03-06 15:17:08 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:17:08 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[52]毫秒
2024-03-06 15:17:09 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/village/1765270776172572673],无参数
2024-03-06 15:17:09 [XNIO-1 task-1] INFO  c.h.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/village/1765270776172572673],耗时:[46]毫秒
